Date,A,AAL,AAPL,ABBV,ABT,ACGL,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,AON,AOS,APA,APD,APH,APTV,ARE,ATO,AVB,AVGO,AVY,AWK,AXON,AXP,AZO,BA,BAC,BALL,BAX,BBWI,BBY,BDX,BEN,BG,BIIB,BIO,BK,BKNG,BKR,BLK,BMY,BR,BRO,BSX,BWA,BX,BXP,C,CAG,CAH,CAT,CB,CBOE,CBRE,CCI,CCL,CDAY,CDNS,CDW,CE,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COO,COP,COR,COST,CPB,CPRT,CPT,CRL,CRM,CSCO,CSGP,CSX,CTAS,CTLT,CTRA,CTSH,CVS,CVX,CZR,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DLR,DLTR,DOV,DPZ,DRI,DTE,DUK,DVA,DVN,DXCM,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EMN,EMR,ENPH,EOG,EPAM,EQIX,EQR,EQT,ES,ESS,ETN,ETR,ETSY,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FCX,FDS,FDX,FE,FFIV,FI,FICO,FIS,FITB,FLT,FMC,FRT,FSLR,FTNT,FTV,GD,GE,GEN,GILD,GIS,GL,GLW,GM,GNRC,GOOG,GOOGL,GPC,GPN,GRMN,GS,GWW,HAL,HAS,HBAN,HCA,HD,HES,HIG,HII,HLT,HOLX,HON,HPE,HPQ,HRL,HSIC,HST,HSY,HUBB,HUM,HWM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INTC,INTU,INVH,IP,IPG,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JCI,JKHY,JNJ,JNPR,JPM,K,KDP,KEY,KEYS,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KR,L,LDOS,LEN,LH,LHX,LIN,LKQ,LLY,LMT,LNT,LOW,LRCX,LULU,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,META,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOH,MOS,MPC,MPWR,MRK,MRNA,MRO,MS,MSCI,MSFT,MSI,MTB,MTCH,MTD,MU,NCLH,NDAQ,NDSN,NEE,NEM,NFLX,NI,NKE,NOC,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWS,NWSA,NXPI,O,ODFL,OKE,OMC,ON,ORCL,ORLY,OXY,PANW,PARA,PAYC,PAYX,PCAR,PCG,PEAK,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PLD,PM,PNC,PNR,PNW,PODD,POOL,PPG,PPL,PRU,PSA,PSX,PTC,PWR,PXD,PYPL,QCOM,QRVO,RCL,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,RVTY,SBAC,SBUX,SCHW,SEDG,SEE,SHW,SJM,SLB,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STLD,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TDY,TECH,TEL,TER,TFC,TFX,TGT,TJX,TMO,TMUS,TPR,TRGP,TRMB,TROW,TRV,TSCO,TSLA,TSN,TT,TTWO,TXN,TXT,TYL,UAL,UDR,UHS,ULTA,UNH,UNP,UPS,URI,USB,V,VFC,VICI,VLO,VMC,VRSK,VRSN,VRTX,VTR,VTRS,VZ,WAB,WAT,WBA,WBD,WDC,WEC,WELL,WFC,WHR,WM,WMB,WMT,WRB,WRK,WST,WTW,WY,WYNN,XEL,XOM,XRAY,XYL,YUM,ZBH,ZBRA,ZION,ZTS
2018-01-02,,,,,,,,,,,,107.12000274658205,,,,,,,,,122.45665740966795,,71.5398941040039,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.88641357421875,,,,40.09984588623047,,,31.45277214050293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.70057487487793,,,,,,,,,,,,47.69832611083984,79.62508392333984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.19333267211914,,,,,,,,,,,,,,,,,,,,,,,,103.02779388427734,,,47.98031234741211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.14333152770996,,,,,,,,,,,,,,,,,,,59.05231475830078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.72999572753906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.60103988647461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.96319580078125
2018-01-03,,,,,,,,,,,,109.37999725341795,,,,,51.275390625,,,,122.69872283935548,,71.20610046386719,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.80126953125,,,,38.94150161743164,,,31.598222732543945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.802690505981445,,,,,,,,,,,,49.379825592041016,80.68455505371094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1966667175293,,,,,,,,,,,,,,,,,,,,,,,,104.00191497802734,,,47.72838592529297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.752705574035645,,,,,,,,,,,,,,,,,,,59.04463195800781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.91000366210938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.905982971191406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.2802734375
2018-01-04,,,,,,,,,,,,,,,,,51.47994995117188,,,,121.23702239990234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.7243957519531,,,,34.14746856689453,,,31.4891414642334,,,,,,,,,,,,,,,,,,,,122.6649932861328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.70843505859375,,,,,,,,,,,,48.64183807373047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.470001220703125,,,,,,,,,,,,,,,,,,,,,,,,106.1793441772461,,,48.28100204467773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.079561233520508,,,,,,,,,,,,,,,,,,,59.73469161987305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.85000610351562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.903411865234375,,,,,,,,,,,,,,,,,,,39.210933685302734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,,,,,,,,,,,,,,,,,51.69301986694336,,,,122.633544921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.71895217895508,,,31.68548011779785,,,,,,,,,,,,,,,,,,,,126.1855239868164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.590612411499023,,,,,,,,,,,,49.03419494628906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.619998931884766,,,,,,,,,,,,,,,,,,,,,,,,106.2366714477539,,,48.695457458496094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.86639213562012,,,,,,,,,,,,16.095504760742188,,,,,,,,,,,,,,,,,,,59.68101501464844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.77290344238281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.00999450683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.34146118164063,,,,,,,,,,,,,,,,,,,38.86663436889648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,,,,,,,,,,,,,,,,,51.35209274291992,,,,127.96824645996094,,,,,,,,,,151.12481689453125,,,,,,,,,,,,,,,,,,,,,,,,32.567317962646484,,,31.940013885498047,,,,,,,,,,,,,,,,,,,,128.09413146972656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.70843505859375,,,,,,,,,,,,49.389156341552734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.380001068115234,,,,,,,,,,,,,,,,,,,,,,,,104.74683380126952,,,48.85800552368164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.01261711120605,,,,,,,,,,,,16.223054885864258,,,,,,,,,,,,,,,,,,,60.17172622680664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.88570022583008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.3000030517578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.50870513916016,,,185.8138885498047,,,,,,,,,,,,,,,,38.46330642700195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,,,,,,,,,,,,,,,,,51.67597198486328,,,,126.09690856933594,,,,,,,,,,152.95237731933594,,,,,,,,,,,,,,,,,,,,,,,,,,,31.75093460083008,,,,,,,,,,,,,,,,,,,,129.3401641845703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.87338256835937,,,,,,,,,,,,49.35179901123047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.35128021240234,,,48.60399627685547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.06136131286621,,,,,,,,,,,,16.191164016723633,,,,,,,,,,,,,,,,,,,60.279052734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.19191360473633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.4499969482422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.11396026611328,,,187.41392517089844,,,,,,,,,,,,,,,,38.01079559326172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,,,,,,,,,,,,,,,,,51.991329193115234,,,,123.78802490234376,,,,,,,,,,154.48997497558594,,,,,,,,,,,,,,,,,,,,,,,,32.3597412109375,,,31.46731948852539,,,,,,,,,,,,,,,,,,,,130.86309814453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.962217330932617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,,,,,,,,,,,,,,,,,,,,,,,,108.47142028808594,,,48.03864669799805,88.46311950683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.041868209838867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.71934127807617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.73179626464844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.22999572753906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.44048690795898,,,186.7720947265625,,,,,,,,,,,,91.06287384033205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,,,,,,,,,,,,,,,,,52.11917495727539,,,,125.39868927001952,,71.34913635253906,,,,,,,,157.2576446533203,,,,,,,,,,,,,,,,,,,,,,,,33.484615325927734,,,31.954551696777344,,,,,,,,,,,,,,,,,,,,130.72463989257812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.30783462524414,,,,,,,,,,,,48.613807678222656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.98712158203124,,,47.59619903564453,88.55846405029297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.63654899597168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.13664627075195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.10247039794922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.83870697021485,,,188.3450164794922,,,,,,,,,,,,92.7190933227539,,,,38.43379974365234,,,,,,,,,,,,,183.9407196044922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,,,,,,,,,,,,,,,,,51.96576690673828,,,,124.30935668945312,,,,,,,,,,159.94630432128906,,,,,,,,,,,,,,,,,,,,,,,,33.256961822509766,,,32.38362503051758,,,,,,,,,,,,,,,,,,,,130.0521697998047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.68486976623535,,,,,,,,,,,,48.49237823486328,,,,114.83999633789062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.49729919433594,,,47.399539947509766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.06549644470215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.305320739746094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.973541259765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.101524353027344,,,189.8727569580078,,,,,,,,,,,,93.01887512207033,,,,38.79777526855469,,,,,,,,,,,,,185.5290679931641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,,,,,,,,,,,,,,,,,52.04246520996094,,,,119.17015838623048,,,,,,,,,,155.79029846191406,,,,,,,,,,,,,,,,,,,,,,,,32.80165481567383,,,31.84547615051269,,,,,,,,,,,,,,,,,,,,129.3401641845703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.017202377319336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0899999141693115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.34574127197266,,,47.87477493286133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.646297454833984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.29438400268555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.78096008300781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.05821228027344,,,189.75526428222656,,,,,,,,,,,,91.49755859375,,,,38.05998611450195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,,,,,,,,,,,,,,,,,52.34930038452149,,,,118.19258880615234,,,,,,,,,,156.80955505371094,,,,,,,,,,,,,,,,,,,,,,,,32.774879455566406,,,32.652706146240234,,,,,,,,,,,,,,,,,,,,130.06207275390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.977928161621094,,,,,,,,,,,,48.66985321044922,,,,,,,,,,,,,,,,,,,,,,,,2.0999999046325684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.41781616210938,,,48.440128326416016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.773033142089844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.39080047607422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.345008850097656,,,,,,,,197.6544342041016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.49623489379883,,,190.5597686767578,,,,,,,,,,,,92.50927734375,,,,38.09933471679688,,,,,,,,,,,,,184.3155212402344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,,,,,,,,,,,,,,,,,52.44305419921875,,,,109.77620697021484,,,,,,,,,,156.018798828125,,,,,,,,,,,,,,,,,,,,,,,,32.821746826171875,,,32.456356048583984,,,,,,,,,,,,,,,,,,,,131.43667602539062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6558837890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.940000057220459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.06321716308594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.58780670166016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.77742385864258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.66733932495117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5201530456543,,,190.3247528076172,,,,,,,,,,,,92.4118423461914,,,,37.9025993347168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,,,,,,,,,,,,,,,,,52.46010208129883,,,,108.0072784423828,,,,,,,,,,157.10824584960938,,,,,,,,,,,,,,,,,,,,,,,,33.93990707397461,,,32.64543151855469,,,,,,,,,,,,,,,,,,,,132.3959197998047,,,,,,,,,,,,,,,,,,,,,160.0863037109375,,,,,,,,,,,,,,,,,,,21.608747482299805,,,,,,,,,,,,48.09067535400391,,,,114.7300033569336,,,,,,,,,,,,,,,,,,,,1.950000047683716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.43193817138672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.461071014404297,,,,,,,,,,,45.92137908935547,,,,,,,,,,,,,,,,,,,,61.07644271850586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.02996063232422,,,,,,,,197.7101287841797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.97409439086914,,,190.68630981445312,,,,,,,,,,,,93.02635955810548,,,,38.355098724365234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,,,,,,,,,,,,,,,,,51.991329193115234,,,,,,,,,,,,,,156.34390258789062,,,,,,,,,,,,,,,,,,,,,,,,34.84382247924805,,,32.97995376586914,,,,,,,,,,,,,,,,,,,,133.068359375,,,,,,,,,37.219844818115234,,,,,,,,,,,,160.50961303710938,,,,,,,,,,,,,,,,,,,22.080041885375977,,,,,,,,,,,,48.92209243774414,,,,115.0199966430664,,,,,,,,,,,,,,,,,,,,1.9700000286102293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.97270202636719,88.48217010498047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.665796279907227,,,,,,,,,,,45.89244842529297,,,,,,,,,,,,,,,,,,,,61.46745300292969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.392555236816406,,,,,,,,197.00909423828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.91038131713867,,,190.04454040527344,,,,,,,,,,,,93.17626953125,,,,38.45347595214844,,,,,,,,,,,,,,,,,,,,,,,,,,,67.40415954589844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.60194396972656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,,,,,,,,,,,,,,,,,53.1334342956543,,,,,,,,,,,,,,156.66897583007812,,,,,,,,,,,,,,,,,,,,,,,,35.62051010131836,,,33.0963134765625,,,,,,,,,,,,,,,,,,,136.73146057128906,133.3155975341797,,,,,,,,,37.26655578613281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.32406044006348,,,,,,,,,,,,48.93142318725586,,,,114.6999969482422,,,,,,,,,,,,,,,,,,,,2.059999942779541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.98909378051758,88.47262573242188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5390625,,,,,,,,,,,45.79120635986328,,,,,,,,,,,,,,,,,,,,61.54412078857422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.19917678833008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.58382797241211,,,189.23092651367188,,,,,,,,,,,,93.07884216308594,,,,38.23705673217773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,,,,,,,,,,,,,,,,,54.82101821899414,,,,,,,,,,,,,,158.4262237548828,,,,,,,,,,,,,,,,,,,,,,,,35.61381530761719,,,33.10358810424805,,,,,,,,,,,,,,,,,,,138.2388916015625,134.0671844482422,,,,,,,,,,,,376.1799926757813,,,,,,,,,,,,,,,,95.35345458984376,,,,,,,,,,,,22.127273559570312,,,,,,,,,,,,48.43632125854492,,,,114.33999633789062,,,,,,,,,,,,,,,,,,,,2.0199999809265137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.93173599243164,88.75872802734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.714540481567383,,,,,,,,,,,46.0370979309082,,,,,,,,,,,,,,,,,,,,61.229793548583984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.59401321411133,,,,,,,,197.3198089599609,,,,,,,,,,,,,,,,672.6900024414062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.93427658081055,,,188.7789306640625,,,,,,,,,,,,93.55097198486328,,,,38.3354377746582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,,,,,,,,,,,,,,,,,55.23013305664063,,,,108.83589935302734,,,,,,,,,,152.1176300048828,,,,,,,,,,,,,,,,,,,,,,,,35.05137252807617,,,32.8417854309082,,,,,,,,,,,,,,,,,,,138.08721923828125,135.63955688476562,,,,,,,,,,,,375.1400146484375,,,,,,,,,160.3572235107422,,,,,,,95.1256103515625,,,,,,,,,,,47.13999938964844,21.74155807495117,,,,,,,,,,,,,,,,115.06999969482422,,,,,,,,,,,,,,,,,,,,2.0899999141693115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.27586364746094,88.41542053222656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.70479202270508,,,,,,,,,,,45.84906005859375,,,,,,,,,,,,,,,,,,,,61.0840950012207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.51343536376953,,,,,,,,201.0400848388672,,,,,,,,,,,,,,,,678.0499877929688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1413459777832,,,187.585693359375,,,,,,,,,,,,93.2287368774414,,,,38.25672912597656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,,,,94.56197357177734,,,,,,,,,,,,,55.12784957885742,,,,,,,,,,,,,,158.0132598876953,,,,,,,,,,,,,,,,,,,,,,,,34.99781036376953,,,33.35084915161133,,,,,,,,,,,,,,,,,,,138.97032165527344,135.5010986328125,,,,,,,,,,,,377.0,,,,,,,,,162.98187255859375,,,,,,,96.13729095458984,,,,,,,,,,,47.36000061035156,21.9068603515625,,,,,,,,,,,,,,,,115.43000030517578,,,,,,,,,,,,,,,,,,,,2.140000104904175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.32502365112305,88.99716186523438,,,,,,,,,,,,,,,,,51.56934356689453,,,,,,,,,,,,,30.06549644470215,,,,,,,,,,,46.82534408569336,,,,,,,,,,,,,,,,,,,,60.869415283203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.133907318115234,,,,,,,,206.0350341796875,,,,,,,,,,,,,,,,692.2999877929688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.76253890991211,,,189.5292816162109,,,,,,,,,,,,94.44278717041016,,,,38.50265502929688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.70458984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.13999938964844,,,,,,,,,,,,,,,,,,,,,,,,,
